,HD_ID,Customer_ID,Name,Gender,Age,State,Profession,Pro_Cust_Flag,Wage_Band,Cred_Score,Senior_Citizen_Flag,Marital_Status_Flag,Account_Activation
4366,MOMKRW,C7149035,Thomas Valente,M,37,MD,Others,0,MED,800-850,0,1,2014-04-15 18:02:00
4367,TMKAXD,C7924859,Charlie Condon,F,27,HI,Others,0,HIGH,800-850,0,0,2014-04-15 19:25:00
4368,HIMZPF,C7774051,James Saucedo,M,30,UT,Others,0,HIGH,670-739,0,0,2014-04-16 18:03:00
4369,PGIWWE,C2577251,Josephine Prechtl,F,35,AK,Others,0,HIGH,740-799,0,1,2014-04-17 03:02:00
4370,DVQDRO,C2276314,Aurelio Tellez,M,28,NY,Others,0,MED,670-739,0,0,2014-04-18 05:30:00
4371,CICCON,C1509819,Patrick Lopez,M,38,AZ,Others,0,HIGH,670-739,0,0,2014-04-18 08:23:00
4372,JGRFMT,C0881987,Ellen Mora,F,34,OK,Others,0,LOW,580-669,0,1,2014-04-19 06:41:00
4373,VYMYRL,C2974276,Melissa Woo,F,46,WI,Others,0,HIGH,800-850,0,1,2014-04-19 17:51:00
4374,IDSWUU,C2536915,Chester Osborn,M,24,MS,Others,0,LOW,300-579,0,1,2014-04-19 22:36:00
4375,CHDGCG,C7712671,Dominique Barrett,M,23,CO,Others,0,MED,800-850,0,0,2014-04-20 11:22:00
4376,USTWEP,C7311669,Joseph Necaise,M,31,AZ,Others,0,MED,670-739,0,1,2014-04-22 03:06:00
4377,INFCRF,C2316173,Norman Downs,M,26,OH,Others,0,MED,740-799,0,0,2014-04-22 09:26:00
4378,HUSOXD,C5721576,Marisa Ayala,F,29,FL,Others,0,MED,800-850,0,1,2014-04-24 19:46:00
4379,XYKMCX,C0149878,Walton Jacobs,M,40,AK,Others,0,HIGH,800-850,0,1,2014-04-25 15:38:00
4380,BJBMXV,C5703529,Floyd Victorero,M,32,AL,Others,0,HIGH,800-850,0,0,2014-04-26 13:12:00
4381,ICVLNP,C2521295,Doyle Raynes,M,23,GA,Others,0,LOW,580-669,0,0,2014-04-26 19:49:00
4382,HCXXKO,C4004337,Sandra King,F,32,WY,Others,0,MED,670-739,0,0,2014-04-27 17:33:00
4383,OHGWGR,C2033233,Terry Kehew,M,32,WA,Others,0,LOW,300-579,0,1,2014-04-29 05:09:00
4384,EHOAZS,C8920618,Joseph Lockman,M,42,TN,Others,0,LOW,300-579,0,0,2014-04-30 13:07:00
4385,GWUGMF,C2346452,Lucy Clark,F,29,TN,Others,0,LOW,580-669,0,1,2014-04-30 19:04:00
4386,KELEWO,C1040957,William Chambless,M,24,MN,Others,0,LOW,580-669,0,1,2014-05-02 18:52:00
4387,BFMOJI,C6465425,Lulu Carpenter,F,39,IA,Others,0,HIGH,670-739,0,0,2014-05-02 19:15:00
4388,UFGOPM,C9825459,Amy Bigelow,F,31,MN,Others,0,LOW,300-579,0,1,2014-05-03 15:46:00
4389,GFRXID,C6477504,Mark Lombardo,M,32,ND,Others,0,LOW,300-579,0,1,2014-05-03 19:46:00
4390,MOWZPZ,C2477492,Mike Fowler,M,36,AR,Others,0,LOW,670-739,0,1,2014-05-04 05:50:00
4391,YHVCJF,C6343727,Robert Temples,M,37,KS,Others,0,MED,740-799,0,1,2014-05-04 18:12:00
4392,ZCMJVK,C7780891,Jennifer Sande,F,31,OH,Others,0,MED,740-799,0,1,2014-05-05 04:51:00
4393,FGYNYF,C6532825,Lloyd Wheatley,M,46,MA,Others,0,HIGH,670-739,0,0,2014-05-05 19:39:00
4394,RPNCIW,C9525879,Linda Kawachi,F,46,WV,Others,0,LOW,670-739,0,1,2014-05-07 00:53:00
4395,XPJMGS,C3189368,Ray Isbell,M,24,OH,Others,0,HIGH,800-850,0,0,2014-05-07 17:59:00
4396,PLAHXP,C6221504,Terry Pinder,M,30,CO,Others,0,MED,740-799,0,0,2014-05-08 06:09:00
4397,HQUEQM,C5454176,John Lemons,M,48,AZ,Others,0,HIGH,740-799,0,1,2014-05-08 17:27:00
4398,XKCWUH,C7201863,Julia Langley,F,40,CT,Others,0,LOW,670-739,0,1,2014-05-09 09:06:00
4399,VDTXAK,C5607302,Charles Jackson,M,45,IL,Others,0,MED,670-739,0,1,2014-05-10 17:18:00
4400,CUKICO,C5161629,Natalie Dorval,F,22,HI,Others,0,LOW,580-669,0,0,2014-05-12 17:55:00
4401,ACJQSS,C2714738,Clarence Brown,M,20,KY,Others,0,MED,740-799,0,1,2014-05-12 18:28:00
4402,BMDWGS,C2675752,Jonathan Elliott,M,27,NE,Others,0,MED,800-850,0,0,2014-05-13 02:30:00
4403,YLKJLI,C0204777,Beverly Chandler,F,49,OH,Others,0,LOW,670-739,0,1,2014-05-15 13:53:00
4404,OEIJOV,C1097707,Robert Esperanza,M,44,MI,Others,0,LOW,670-739,0,1,2014-05-16 19:17:00
4405,HSWTLE,C5839345,Ray Toelke,M,43,ID,Others,0,MED,800-850,0,0,2014-05-17 11:21:00
4406,RXFPOT,C7151154,Rodger Wojner,M,40,OR,Others,0,MED,740-799,0,1,2014-05-17 17:28:00
4407,MICFLK,C7379191,Elli Newsome,F,34,MN,Others,0,LOW,670-739,0,0,2014-05-18 18:16:00
4408,RBWSOW,C4263154,David Reando,M,37,CO,Others,0,LOW,580-669,0,0,2014-05-21 18:34:00
4409,XAKULT,C2751822,Kenneth Conn,M,41,OR,Others,0,HIGH,740-799,0,1,2014-05-21 19:47:00
4410,QXTZGE,C8826218,Fred Frye,M,29,MI,Others,0,LOW,300-579,0,0,2014-05-21 22:54:00
4411,CVJDGA,C6950304,Donald Earls,M,28,NV,Others,0,HIGH,670-739,0,0,2014-05-22 17:18:00
4412,DTJHVD,C4948386,Andrew Aguilar,M,37,CO,Others,0,LOW,300-579,0,1,2014-05-25 04:16:00
4413,FHPNAI,C6679550,Bethany Jernigan,PNA,25,NY,Others,0,LOW,300-579,0,0,2014-05-26 08:39:00
4414,HDFLER,C9339059,Tammy Martin,F,44,TN,Others,0,LOW,300-579,0,0,2014-05-26 19:27:00
4415,GTVPGR,C1161466,Bryan Carvajal,M,20,OK,Others,0,HIGH,800-850,0,0,2014-05-27 16:14:00
4416,DYLGDE,C7042102,Benjamin Dumas,M,25,RI,Others,0,MED,800-850,0,1,2014-05-28 18:26:00
4417,SKCSNX,C4755034,Carlos King,M,33,NY,Others,0,MED,740-799,0,1,2014-06-02 07:48:00
4418,EVRWQS,C4949995,Johanna Twitchell,F,24,MO,Others,0,MED,670-739,0,0,2014-06-02 10:40:00
4419,KBRBEU,C5121713,Henry Ward,M,35,ID,Others,0,MED,800-850,0,1,2014-06-02 19:31:00
4420,TQNDXS,C5493503,Charles Taylor,M,39,WI,Others,0,HIGH,670-739,0,1,2014-06-03 17:48:00
4421,YVATEV,C4430371,Michael Mccampbell,M,21,MN,Others,0,HIGH,740-799,0,0,2014-06-05 18:57:00
4422,EBOJJG,C8217768,Michael Contos,M,45,NC,Others,0,HIGH,800-850,0,0,2014-06-06 13:08:00
4423,KITCZO,C8026080,Daniel Dini,M,40,ME,Others,0,MED,740-799,0,1,2014-06-07 19:40:00
4424,CHFWAN,C9503699,Eileen Tambe,F,39,FL,Others,0,LOW,300-579,0,1,2014-06-08 17:30:00
4425,NYJDAT,C2333343,Charles Griswold,M,23,WI,Others,0,LOW,300-579,0,0,2014-06-09 11:10:00
4426,CFYSNI,C0205477,Annetta Corradino,F,45,WV,Others,0,LOW,300-579,0,1,2014-06-09 19:49:00
4427,BJZNDZ,C1622294,Callie Carroll,F,43,FL,Others,0,MED,740-799,0,0,2014-06-11 10:22:00
4428,OKDHAI,C6623111,Robert Adams,M,32,MI,Others,0,MED,670-739,0,0,2014-06-11 17:28:00
4429,IKQMSL,C4492467,Dennis Markrof,M,25,IL,Others,0,MED,670-739,0,1,2014-06-12 09:16:00
4430,EIDRGE,C9519571,Jessie Whitling,F,32,CT,Others,0,LOW,670-739,0,0,2014-06-13 19:52:00
4431,PXNFWW,C1848809,Racheal Brooks,F,41,WA,Others,0,LOW,300-579,0,1,2014-06-14 11:45:00
4432,HLTEQH,C3073623,Lewis Bahr,M,23,RI,Others,0,MED,800-850,0,0,2014-06-14 17:51:00
4433,SKUHNK,C0124174,Jennifer Perez,F,29,AZ,Others,0,LOW,580-669,0,0,2014-06-15 18:48:00
4434,CKUQMW,C3404794,Calvin Roszel,M,38,MI,Others,0,HIGH,740-799,0,1,2014-06-17 13:22:00
4435,MSIRMY,C7120306,Hugh Wolfe,M,23,OH,Others,0,LOW,670-739,0,0,2014-06-17 17:29:00
4436,VHBLMN,C5407309,Gary Sanchez,M,47,MA,Others,0,LOW,300-579,0,0,2014-06-17 18:32:00
4437,VOEMKT,C0173300,Wesley Graham,M,25,NY,Others,0,HIGH,740-799,0,1,2014-06-18 08:20:00
4438,SKLBJY,C3680204,Margaret Seumanu,F,41,ID,Others,0,HIGH,670-739,0,1,2014-06-18 17:44:00
4439,HYBFVU,C9474511,Kristi Finn,F,21,LA,Others,0,HIGH,800-850,0,1,2014-06-18 18:49:00
4440,URJUZZ,C4463921,Regina Moya,F,29,TN,Others,0,HIGH,740-799,0,1,2014-06-19 17:04:00
4441,URIBDX,C5944950,Thomas Underwood,M,48,AK,Others,0,HIGH,670-739,0,1,2014-06-21 16:47:00
4442,TIDTCW,C5052017,Dominique Puckett,F,31,FL,Others,0,HIGH,800-850,0,1,2014-06-21 19:11:00
4443,PPMFDY,C3269822,Kaila Peele,F,36,RI,Others,0,LOW,670-739,0,0,2014-06-22 09:43:00
4444,SDIXMM,C0209464,Dorothy Robeson,F,45,UT,Others,0,MED,800-850,0,1,2014-06-22 18:35:00
4445,USVPHN,C9057585,Johnny Ernest,M,32,CO,Others,0,MED,670-739,0,1,2014-06-25 17:23:00
4446,LLBPWL,C0097398,Victor Boggs,M,32,LA,Others,0,LOW,580-669,0,0,2014-06-26 13:22:00
4447,FRRABN,C8598625,Raymond Jenkins,M,32,NC,Others,0,LOW,580-669,0,0,2014-06-26 17:05:00
4448,XGAJAW,C8886729,John Phipps,PNA,38,OR,Others,0,LOW,580-669,0,0,2014-06-26 17:19:00
4449,IMVFSN,C7212030,Tim Barrett,M,29,UT,Others,0,HIGH,740-799,0,1,2014-06-26 21:53:00
4450,BEPMEZ,C9658235,John Pettner,M,38,WA,Others,0,LOW,580-669,0,1,2014-06-28 12:02:00
4451,QBVNXD,C1716734,Christopher Ibarra,M,30,KS,Others,0,LOW,300-579,0,0,2014-06-28 17:56:00
4452,LCWCLP,C1881326,Barbara Brandon,F,40,CT,Others,0,LOW,580-669,0,1,2014-06-28 18:57:00
4453,YVQMLJ,C7093854,Charles Garcia,M,46,GA,Others,0,MED,670-739,0,1,2014-06-30 18:49:00
4454,SUALAY,C4152703,Keith Ford,M,32,WV,Others,0,MED,800-850,0,1,2014-07-02 06:04:00
4455,UXQIGA,C1383223,Corey Hagan,M,41,WA,Others,0,MED,670-739,0,1,2014-07-02 10:04:00
4456,QVWTWP,C9394441,Ann Kingsbury,F,48,AR,Others,0,MED,800-850,0,1,2014-07-03 10:23:00
4457,ZQYOEM,C6217809,Philip Trease,M,24,RI,Others,0,LOW,580-669,0,1,2014-07-03 17:18:00
4458,ESTHDY,C3928599,Connie Carr,F,38,IA,Others,0,MED,670-739,0,0,2014-07-03 18:14:00
4459,POTBEE,C2711660,Jason Evans,M,42,IN,Others,0,LOW,670-739,0,1,2014-07-04 19:51:00
4460,MQHWYG,C3721428,Michael Winget,M,26,FL,Others,0,HIGH,670-739,0,0,2014-07-06 17:01:00
4461,DJLNIL,C5456114,Maria Hutzler,F,44,FL,Others,0,HIGH,670-739,0,0,2014-07-07 08:01:00
4462,ZQBDZZ,C4853154,Zachary Sims,M,23,MN,Others,0,LOW,670-739,0,1,2014-07-09 17:34:00
4463,VNXVZI,C4376210,Betty Mckenzie,PNA,35,NY,Others,0,MED,740-799,0,1,2014-07-10 17:48:00
4464,UXETPE,C5185644,Leo Thelen,M,25,NY,Others,0,HIGH,670-739,0,1,2014-07-11 18:06:00
4465,LIZUXW,C9670830,Geoffrey Wellman,M,21,WA,Others,0,MED,800-850,0,0,2014-07-12 08:56:00
4466,LPTOHC,C1813273,Vincent Gismondi,M,25,RI,Others,0,LOW,670-739,0,1,2014-07-12 12:09:00
4467,ZNEHOY,C8100522,Ralph Wehrley,M,39,MO,Others,0,LOW,580-669,0,0,2014-07-12 19:46:00
4468,HTJFNV,C6390907,Joan Straub,F,25,OH,Others,0,LOW,670-739,0,1,2014-07-14 12:41:00
4469,PRMWEB,C3632035,Doyle Sherman,M,37,ND,Others,0,HIGH,740-799,0,1,2014-07-16 11:03:00
4470,NJMRBC,C9670778,David Rodriguez,M,30,TX,Others,0,LOW,300-579,0,1,2014-07-19 18:17:00
4471,HMLZQV,C3899372,Valerie Chambers,F,36,MA,Others,0,LOW,580-669,0,1,2014-07-20 08:10:00
4472,MRWTXJ,C0970899,Rosalind Scanlan,F,42,CT,Others,0,HIGH,670-739,0,1,2014-07-20 13:31:00
4473,VCTWVC,C0521269,Diane Damico,F,30,HI,Others,0,HIGH,740-799,0,1,2014-07-22 19:45:00
4474,OIVKRU,C8407426,Nicolle Cann,F,43,WY,Others,0,MED,740-799,0,1,2014-07-24 08:57:00
4475,DVJLPN,C7623001,Eusebio Denker,M,47,LA,Others,0,LOW,580-669,0,1,2014-07-24 18:44:00
4476,PIZVFT,C6140079,Margaret Ramirez,F,37,VT,Others,0,HIGH,740-799,0,1,2014-07-25 17:01:00
4477,UZQIPS,C7397028,Anna Tedeschi,F,43,CA,Others,0,LOW,670-739,0,0,2014-07-25 19:41:00
4478,JQJKSR,C1719954,Shane Black,M,34,WI,Others,0,LOW,300-579,0,1,2014-07-26 11:45:00
4479,XEYUUU,C0622997,Paula Warren,F,23,KY,Others,0,MED,740-799,0,0,2014-07-27 09:45:00
4480,CGSLIS,C9094892,John Lotti,M,47,KS,Others,0,MED,670-739,0,0,2014-07-28 17:25:00
4481,WZLNNA,C9677885,Gordon Gardner,M,24,NJ,Others,0,HIGH,740-799,0,0,2014-07-29 19:36:00
4482,GFSDEK,C3839524,Edward Mccubbin,M,35,MD,Others,0,LOW,300-579,0,1,2014-07-30 03:31:00
4483,ACBJUL,C6180226,Gloria Jackson,F,47,NY,Others,0,HIGH,670-739,0,0,2014-07-30 17:42:00
4484,RXRPFQ,C5582476,George Malaspina,M,21,ID,Others,0,MED,740-799,0,0,2014-08-04 19:44:00
4485,RHPGTL,C9102684,Katherine Smith,F,29,IL,Others,0,MED,670-739,0,1,2014-08-05 16:37:00
4486,NPOTHT,C4658143,Columbus Bethel,M,20,LA,Others,0,HIGH,800-850,0,0,2014-08-06 16:25:00
4487,MJWWPG,C1049848,Trevor Baker,M,34,ID,Others,0,HIGH,670-739,0,1,2014-08-06 17:09:00
4488,WDVVSH,C6576329,Nicole Rolf,F,40,AL,Others,0,HIGH,740-799,0,0,2014-08-07 18:34:00
4489,WAFCIG,C3550090,Margie Ortega,F,42,WI,Others,0,MED,740-799,0,0,2014-08-08 15:11:00
4490,CWPQXZ,C6550074,Lisa Crosland,F,20,WV,Others,0,HIGH,740-799,0,0,2014-08-10 19:37:00
4491,ZMTOHQ,C0108512,Kory Triplett,M,32,MA,Others,0,MED,670-739,0,0,2014-08-12 19:25:00
4492,HXWJTX,C1202875,Kathleen Corbett,F,28,CA,Others,0,HIGH,800-850,0,1,2014-08-13 08:17:00
4493,OPBHDL,C9043927,James Brissette,M,35,CO,Others,0,HIGH,800-850,0,1,2014-08-15 00:09:00
4494,JYLEWD,C5100965,Esperanza Needham,F,33,MN,Others,0,LOW,670-739,0,1,2014-08-15 19:57:00
4495,IGYBGB,C3811705,Annette Keim,F,37,NJ,Others,0,LOW,300-579,0,1,2014-08-16 06:43:00
4496,KSVVDG,C8514848,Marlon Burr,M,36,UT,Others,0,HIGH,800-850,0,0,2014-08-16 19:30:00
4497,UULTHM,C7752835,Lisa Gonzalez,F,45,WA,Others,0,HIGH,740-799,0,1,2014-08-17 18:32:00
4498,QJZBZY,C3144833,Daniel Edmons,M,19,WY,Others,0,MED,670-739,0,0,2014-08-19 10:30:00
4499,XAODEW,C8629982,Alexander Frye,M,45,RI,Others,0,HIGH,740-799,0,0,2014-08-19 20:56:00
4500,XPRDRX,C8984641,Norman Firestone,M,28,VT,Others,0,HIGH,800-850,0,1,2014-08-20 12:59:00
4501,HGVPQL,C4635888,Louis Kleiman,M,26,WV,Others,0,HIGH,740-799,0,0,2014-08-20 19:42:00
4502,THYKXU,C4331179,Wade Behrens,M,33,TN,Others,0,HIGH,740-799,0,0,2014-08-21 15:15:00
4503,GUQJCV,C6872267,Elizabeth Connelly,F,44,NV,Others,0,LOW,670-739,0,1,2014-08-21 18:24:00
4504,TISXFU,C7049677,Joshua Heidrick,M,25,MN,Others,0,MED,800-850,0,1,2014-08-22 11:49:00
4505,SNDLXY,C3484591,Joseph Cobham,M,28,PA,Others,0,MED,670-739,0,1,2014-08-22 18:53:00
4506,SXOPWS,C2439975,John Sprung,M,48,AK,Others,0,HIGH,740-799,0,1,2014-08-23 08:44:00
4507,ZKHRSD,C1193213,Michelle Minor,F,26,UT,Others,0,MED,670-739,0,1,2014-08-23 17:05:00
4508,TAYMQV,C5298829,Maria Raley,F,42,TX,Others,0,MED,800-850,0,1,2014-08-24 13:28:00
4509,KETIGE,C5811501,Joshua Sikes,M,23,TX,Others,0,HIGH,740-799,0,1,2014-08-25 19:04:00
4510,UYVKIR,C4602702,Thomas Harris,M,36,KS,Others,0,HIGH,800-850,0,0,2014-08-27 16:13:00
4511,FIBXDL,C2630052,Arnold Smith,M,36,CA,Others,0,MED,740-799,0,0,2014-08-27 21:21:00
4512,OOUVEN,C3481557,Thomas Pince,M,29,DE,Others,0,MED,740-799,0,0,2014-08-29 18:35:00
4513,NRCHAG,C2354704,Rebecca Trevino,F,23,NJ,Others,0,LOW,300-579,0,0,2014-08-30 12:03:00
4514,LWRTDC,C2218874,Dwight Walker,M,49,CO,Others,0,HIGH,740-799,0,1,2014-08-31 08:46:00
4515,BLHKYA,C5000190,Ricardo Rooks,M,45,HI,Others,0,MED,740-799,0,1,2014-09-04 04:56:00
4516,ALIBFM,C7858948,Matthew Randall,M,26,CT,Others,0,MED,670-739,0,1,2014-09-04 16:31:00
4517,POLXQI,C6483300,Gregory Blue,M,21,DE,Others,0,MED,800-850,0,0,2014-09-05 00:34:00
4518,KWJBCW,C5711385,Patrick Padilla,M,43,AL,Others,0,MED,800-850,0,0,2014-09-05 19:07:00
4519,RLBMWH,C2971580,Robert Johnson,M,29,SD,Others,0,LOW,300-579,0,1,2014-09-05 19:23:00
4520,TOACOI,C4418190,David Anderson,M,32,MO,Others,0,MED,670-739,0,1,2014-09-06 09:32:00
4521,UREBZY,C6135533,Irina Blair,F,35,MD,Others,0,HIGH,740-799,0,1,2014-09-07 18:52:00
4522,BJXGIN,C5379834,Terry Sankey,M,30,CT,Others,0,MED,740-799,0,1,2014-09-08 03:09:00
4523,UFMEVA,C2559962,Nathan Anderson,M,36,RI,Others,0,MED,740-799,0,0,2014-09-09 19:43:00
4524,NUZLDP,C9391926,Samuel Lawson,M,28,CA,Others,0,LOW,670-739,0,0,2014-09-09 19:51:00
4525,XLMCMR,C8230547,Owen Newton,M,37,MI,Others,0,LOW,580-669,0,0,2014-09-09 19:51:00
4526,IQSAOU,C4589581,Chet Johnson,M,41,MT,Others,0,HIGH,800-850,0,0,2014-09-10 10:13:00
4527,CVSONQ,C0875729,Willard Ham,M,28,CA,Others,0,HIGH,670-739,0,1,2014-09-10 17:12:00
4528,TNDPNH,C6474949,Marcella Cox,F,28,DC,Others,0,HIGH,800-850,0,1,2014-09-10 18:52:00
4529,AIWELX,C1308001,Danny Fitch,M,45,KY,Others,0,MED,800-850,0,0,2014-09-10 20:30:00
4530,SOHTEW,C0859292,Raymond Seabaugh,M,36,WI,Others,0,HIGH,800-850,0,1,2014-09-13 17:27:00
4531,FKHDIM,C9710418,Mary Vierra,F,35,DC,Others,0,HIGH,740-799,0,0,2014-09-14 16:02:00
4532,RMOKXU,C0047885,Nathaniel Lin,M,38,IL,Others,0,LOW,300-579,0,0,2014-09-14 16:48:00
4533,LXXOCV,C9419197,Michael Weber,M,38,WV,Others,0,LOW,670-739,0,1,2014-09-15 18:55:00
4534,UKMZWJ,C8144439,Sherry Mcgregor,F,40,NM,Others,0,MED,670-739,0,0,2014-09-18 17:14:00
4535,ZBOTNQ,C6054665,Craig Carter,M,37,WA,Others,0,HIGH,800-850,0,1,2014-09-19 02:10:00
4536,KFOZWX,C2589260,Herbert Ezpeleta,M,38,CT,Others,0,MED,800-850,0,1,2014-09-19 11:37:00
4537,MUWWSP,C6246875,Paul Braxton,M,34,IL,Others,0,HIGH,740-799,0,0,2014-09-20 17:31:00
4538,KFQAVU,C8476766,Jack Milligan,M,38,NV,Others,0,LOW,300-579,0,0,2014-09-20 18:02:00
4539,ZPSRRO,C1819206,Richard Brinson,M,26,MD,Others,0,MED,800-850,0,0,2014-09-21 15:03:00
4540,AMZZDG,C0593680,David Fowler,M,49,NH,Others,0,HIGH,670-739,0,1,2014-09-22 17:20:00
4541,GENPQE,C4805849,Miguel Helfer,M,24,NH,Others,0,MED,800-850,0,1,2014-09-23 13:51:00
4542,DPKBPQ,C0322501,Ronnie Cruz,M,21,WI,Others,0,LOW,300-579,0,0,2014-09-29 14:58:00
4543,RRBVGY,C7530232,Suzanna Oakes,F,41,AR,Others,0,MED,670-739,0,1,2014-09-29 18:20:00
4544,HNXXTY,C9278465,Edna Lin,F,42,NH,Others,0,HIGH,800-850,0,0,2014-09-30 06:55:00
4545,XRTJRX,C1491690,Ruth Nardo,F,34,DE,Others,0,HIGH,670-739,0,1,2014-09-30 10:07:00
4546,MOQPJZ,C8374827,Richard Wood,M,19,OH,Others,0,MED,800-850,0,0,2014-10-01 18:58:00
4547,WWTOND,C1658270,Cory Barnes,F,36,AK,Others,0,MED,670-739,0,1,2014-10-02 18:55:00
4548,REMEOB,C5816218,Leonard Rm,M,45,MS,Others,0,HIGH,800-850,0,0,2014-10-04 13:16:00
4549,KZAGWU,C5664053,Christopher Price,M,31,NY,Others,0,HIGH,740-799,0,1,2014-10-04 18:13:00
4550,XHWCXF,C3808147,Quincy Hallinan,M,34,ID,Others,0,LOW,580-669,0,1,2014-10-04 19:06:00
4551,RUUVLY,C8353557,Alicia White,F,35,WY,Others,0,HIGH,670-739,0,0,2014-10-07 17:20:00
4552,PRBFAJ,C4878461,Bill Tada,M,36,WA,Others,0,HIGH,800-850,0,1,2014-10-08 09:48:00
4553,QSXLCC,C9718523,Larry Lussier,M,42,IN,Others,0,MED,740-799,0,0,2014-10-08 14:51:00
4554,YHZBWE,C9416346,Thomas Mcbride,M,28,VA,Others,0,HIGH,670-739,0,1,2014-10-08 18:55:00
4555,NGAQAX,C9526512,Rosemary Hammonds,F,26,NV,Others,0,LOW,670-739,0,1,2014-10-09 08:18:00
4556,DBLJAS,C9468182,Kelli Miller,F,46,OR,Others,0,LOW,670-739,0,1,2014-10-10 02:08:00
4557,HBIZFK,C7107158,James Lake,M,34,TN,Others,0,HIGH,800-850,0,1,2014-10-10 06:31:00
4558,LKGFSV,C5118521,Fred Cusimano,M,36,WI,Others,0,LOW,580-669,0,0,2014-10-13 08:04:00
4559,JGSNPN,C7322911,Daniel Pollock,M,23,MO,Others,0,HIGH,670-739,0,0,2014-10-21 12:44:00
4560,IHJFKN,C7594418,Chong Parrish,M,44,AL,Others,0,LOW,670-739,0,0,2014-10-24 10:43:00
4561,SKDFCW,C7692947,Lance Burrell,M,39,VA,Others,0,MED,800-850,0,1,2014-10-31 17:13:00
4562,NLFOUW,C8220424,Dorothy Fairbanks,F,37,MS,Others,0,LOW,300-579,0,1,2014-11-02 05:17:00
4563,WLIBIK,C2047629,John Colon,M,38,GA,Others,0,HIGH,670-739,0,1,2014-11-04 18:57:00
4564,LWMTPW,C7075471,Ryan Saylor,M,28,IL,Others,0,MED,670-739,0,0,2014-11-09 18:51:00
4565,WDAAUD,C4038419,Deanna Hughes,F,26,WV,Others,0,HIGH,670-739,0,0,2014-11-13 02:40:00
4566,QWHLNC,C7944541,Kenya Mcelvaine,F,19,PA,Others,0,LOW,580-669,0,1,2014-11-14 18:42:00
4567,STGUMX,C2000767,Charles Beaushaw,M,35,MD,Others,0,LOW,580-669,0,1,2014-11-15 19:07:00
4568,DKWGVR,C2960219,James Troutman,M,25,NE,Others,0,MED,800-850,0,0,2014-11-16 23:55:00
4569,DZMWMF,C2562049,Steven Ciriaco,M,40,NY,Others,0,HIGH,670-739,0,1,2014-11-19 17:41:00
4570,DVJGQO,C4474617,Glenda Galloway,F,48,NM,Others,0,HIGH,800-850,0,1,2014-11-20 17:11:00
4571,DOBDFU,C5093899,Elizabeth Jensen,F,23,NY,Others,0,HIGH,800-850,0,0,2014-11-21 18:00:00
4572,ZPGNPF,C2529838,James Edwards,M,26,IN,Others,0,MED,800-850,0,1,2014-11-27 12:02:00
4573,RJCBUB,C3022657,Annie Veit,F,49,TX,Others,0,HIGH,740-799,0,1,2014-11-27 15:56:00
4574,RZWOGK,C4004131,Debra Reynolds,F,39,DC,Others,0,MED,800-850,0,0,2014-12-01 18:38:00
4575,YBZJEO,C5660509,John Lockhart,M,38,AZ,Others,0,MED,800-850,0,1,2014-12-02 17:31:00
4576,BKWPKY,C9187384,Karl Melton,M,41,TX,Others,0,MED,670-739,0,1,2014-12-06 19:35:00
4577,EPTFGD,C7168690,Mary Purdy,F,19,MA,Others,0,LOW,300-579,0,0,2014-12-08 10:25:00
4578,NITIUN,C2729681,Larry Miners,M,47,AR,Others,0,MED,800-850,0,1,2014-12-08 15:25:00
4579,BENSBI,C2603419,Andrew Thompson,M,31,TX,Others,0,HIGH,800-850,0,0,2014-12-08 19:24:00
4580,AUNNKG,C9711325,Richard Graham,M,48,OR,Others,0,LOW,670-739,0,1,2014-12-10 10:34:00
4581,NVAWRF,C7791845,Martha Byrd,F,25,RI,Others,0,MED,740-799,0,0,2014-12-12 13:33:00
4582,FUQKHM,C4472443,Jennifer Beaulieu,F,33,TN,Others,0,MED,800-850,0,1,2014-12-12 15:47:00
4583,YARWXA,C8770223,Robert Walters,M,33,CO,Others,0,LOW,670-739,0,1,2014-12-14 18:13:00
4584,YHMDTE,C3015631,James Kannel,M,38,TN,Others,0,MED,670-739,0,1,2014-12-14 18:16:00
4585,EVJQZT,C6548476,Preston Mitchell,M,31,WI,Others,0,LOW,580-669,0,0,2014-12-17 09:01:00
4586,NUPHIZ,C5630051,Evan Pierson,M,27,HI,Others,0,LOW,580-669,0,0,2014-12-22 16:04:00
4587,TVQZXA,C6627813,Cheryl Laskowski,F,43,OK,Others,0,LOW,670-739,0,0,2014-12-22 19:02:00
4588,TAKVHT,C8409683,Karl Kohnke,M,31,KY,Others,0,HIGH,740-799,0,1,2014-12-23 17:55:00
4589,YEIXQX,C0179742,Charles Valeri,M,21,SD,Others,0,HIGH,800-850,0,1,2014-12-23 19:36:00
4590,DEJAWP,C5308567,Alison Monterrano,F,36,SD,Others,0,MED,670-739,0,1,2014-12-29 11:41:00
4591,EDWPFD,C6347361,John Price,M,36,WI,Others,0,HIGH,670-739,0,1,2014-12-29 18:14:00
4592,FJREBJ,C5189609,Gerald Palm,M,38,NV,Others,0,MED,800-850,0,1,2014-12-29 18:16:00
4593,JSUYJV,C0557134,Monique Xue,F,20,NM,Others,0,HIGH,670-739,0,1,2014-12-30 19:20:00
4594,SXZFHS,C7540305,Robert Brookshire,M,41,MD,Others,0,MED,740-799,0,1,2014-12-31 12:20:00
4595,LTNDWJ,C2436432,Alexander Bender,M,24,WY,Others,0,MED,670-739,0,0,2014-12-31 16:55:00
